rank,Steam ID,last Two Weeks,ATH,scoreSum,status_U_Count,Level,Badges,Games,Friends,Groups,Screenshots,Reviews,Cluster
76,76561198044351949,1.43,47.47,0.05,0.4,28,8,110,27,16,4,6,0
76,76561198198443355,53.13,2397.61,0.44,0.09,9,5,84,46,2,1,1,0
76,76561198025584426,116.77,669.68,0.29,0.12,77,98,561,122,12,70,59,-1
76,76561198259002662,1.22,360.88,0.96,0.41,104,42,170,32,5,12,8,0
76,76561198026177643,1.13,82.1,0.17,0,43,28,577,0,9,60,11,0
76,76561198345379171,3.98,13.57,0.0,0,79,88,0,0,5,48,91,0
76,76561198440138350,3.68,41.53,0.08,0,10,8,171,0,0,1,3,0
76,76561198067317091,1.15,400.46,0.21,0,10,6,121,19,4,0,4,0
76,76561198349494696,6.18,1411.81,0.07,0.14,6,3,53,32,2,0,1,0
76,76561198997101121,39.03,2523.74,0.09,0.5,10,5,39,2,0,0,7,0
76,76561198119637784,11.37,216.22,0.32,0.33,8,3,130,19,0,0,1,0
76,76561197985031662,1.9,161.1,0.64,0.04,16,9,85,31,16,5,4,0
76,76561198055535947,3.4,778.64,0.89,0,6,2,24,0,0,0,1,0
76,76561198009620090,7.83,293.52,0.5,0.04,15,15,358,31,0,130,9,0
76,76561198172092594,3.0,450.76,0.78,0,16,12,121,51,14,46,10,0
76,76561198099484851,1.9,197.63,0.26,0,30,15,143,39,2,10,11,0
76,76561198085629113,7.75,1326.1,0.92,0.06,51,27,165,42,3,101,31,0
76,76561197970297167,55.68,403.51,0.89,0.03,11,6,46,58,3,0,7,0
76,76561198004602588,4.57,413.67,0.81,0.21,15,5,233,126,10,8,4,0
76,76561199033454603,5.25,158.38,0.15,0,6,5,32,5,0,0,10,0
76,76561198059743551,3.13,243.12,0.57,0.19,10,5,86,18,1,0,5,0
76,76561199101199002,9.07,80.72,0.15,0,17,13,299,18,1,25,54,0
76,76561198120507787,8.65,443.88,0.67,0,56,13,241,22,0,89,4,0
76,76561198155586539,1.4,36.8,0.04,0,22,21,634,227,1,148,77,-1
76,76561198160934890,8.08,1385.98,0.7,0.27,13,8,51,174,10,6,2,0
76,76561197964123756,30.87,1593.56,0.78,0.09,15,8,140,21,0,0,3,0
76,76561198285355062,1.85,102.06,0.37,0.21,10,8,72,65,2,3,15,0
76,76561198131244576,18.48,637.89,0.35,0.11,33,30,88,7,3,15,7,0
76,76561198030380584,46.2,969.78,1.0,0,12,7,306,28,2,7,5,0
76,76561198090029701,6.65,135.58,0.17,0.17,18,17,125,14,1,14,16,0
76,76561197960845047,18.83,2739.49,0.18,0,14,10,182,0,9,216,14,0
76,76561198215456297,1.35,321.43,0.37,0.05,32,22,172,72,16,30,11,0
76,76561198386976243,3.77,1155.11,0.3,0,16,17,231,28,0,2,4,0
76,76561198333132804,4.62,840.12,0.29,0,5,4,36,4,0,0,2,0
76,76561198024445801,6.35,141.47,0.5,0.21,15,10,193,56,0,11,13,0
76,76561198422599043,15.73,103.69,0.12,0,11,6,125,1,0,1,8,0
76,76561198986192887,13.33,165.97,0.0,0,3,3,9,9,1,0,2,0
76,76561198967163995,3.6,62.33,0.08,0.38,51,31,116,20,2,0,22,0
76,76561198024085008,7.67,187.69,0.09,0,13,8,176,21,2,3,9,0
76,76561198026774033,2.48,498.36,0.81,0.21,12,5,372,49,14,3,6,0
76,76561198096330156,1.38,127.03,0.65,0,33,23,396,69,6,299,41,0
76,76561198259447290,13.27,355.8,0.67,0.07,22,8,99,83,4,1,9,0
76,76561198053498929,6.63,331.6,0.01,0.25,93,39,404,72,8,1,3,0
76,76561198067007973,1.18,255.44,0.53,0.12,9,4,49,19,0,0,1,0
76,76561197965777146,19.22,358.04,0.49,0,12,4,182,13,2,2,7,0
76,76561198064351012,7.33,229.66,0.11,0.2,11,6,333,64,1,13,12,0
76,76561198249981748,5.75,792.26,0.74,0.03,18,8,417,1,0,4,1,0
76,76561198013718428,6.55,227.29,0.34,0,13,8,195,2,0,4,13,0
76,76561198354442736,6.88,339.1,0.51,0.08,58,39,130,70,4,157,19,0
76,76561198125369521,62.7,1450.87,0.92,0.06,7,3,65,3,0,6,4,0
76,76561198239846474,1.27,264.51,0.01,0.5,22,9,80,28,3,0,1,0
76,76561198218081920,25.97,336.18,0.4,0.67,52,47,104,43,10,36,5,0
76,76561198046654750,12.02,460.07,0.46,0,19,15,52,73,20,94,3,0
76,76561198847339832,10.55,1230.24,0.36,0.44,11,9,16,10,0,1,3,0
76,76561198044649808,34.45,1071.62,0.21,0,19,14,551,82,11,84,6,0
76,76561198263014708,15.63,3040.73,0.43,0.36,32,14,213,26,0,4,4,0
76,76561197970573902,1.97,680.49,0.67,0.21,14,6,373,28,0,64,1,0
76,76561198281492250,2.3,880.24,0.6,0.15,9,5,98,4,0,27,8,0
76,76561198151028768,17.23,136.88,0.22,0,16,11,167,12,1,14,4,0
76,76561198161369264,2.42,257.55,0.41,0.38,15,12,58,48,2,1,2,0
76,76561198049070736,4.13,506.06,0.47,0,15,12,320,0,1,0,5,0
76,76561199009777841,6.55,109.72,0.28,0.24,4,5,34,49,0,0,5,0
76,76561198141328173,1.78,919.55,0.04,0,9,8,55,1,0,0,5,0
76,76561197966456097,1.48,178.29,0.23,0.13,0,0,0,0,0,0,0,0
76,76561198984958841,11.28,94.3,0.07,0,11,9,82,41,0,0,6,0
76,76561198003947950,1.15,60.34,0.04,0.2,63,25,488,15,5,28,64,0
76,76561198033296161,2.95,132.88,0.36,0.35,23,17,119,125,8,135,6,0
76,76561198335205328,6.15,279.4,0.28,0.44,12,4,704,3,0,0,2,0
76,76561198082133590,88.7,2911.81,0.43,0,10,5,119,30,2,0,8,0
76,76561198415089343,19.97,357.47,0.13,0.73,16,9,66,32,1,12,7,0
76,76561198034596084,6.97,1547.15,0.64,0,50,27,573,0,18,54,22,0
76,76561198120551048,3.45,155.77,0.63,0.14,41,18,101,34,0,0,5,0
76,76561198054524503,12.75,412.36,0.45,0,30,23,273,19,1,16,7,0
76,76561198023398610,6.63,197.53,0.5,0.12,25,20,241,47,4,114,30,0
76,76561198170387395,3.52,643.05,0.63,0,7,3,67,19,2,0,1,0
76,76561198983636359,5.6,94.16,0.06,0,22,8,75,30,0,0,4,0
76,76561198179175365,16.97,662.57,0.71,0.57,18,16,83,120,2,84,20,0
76,76561197995207777,2.2,340.75,0.44,0.14,12,10,121,33,5,16,43,0
76,76561198013485942,5.95,124.32,0.42,0,23,17,0,53,3,77,9,0
76,76561198033296334,93.53,439.33,0.41,0.24,10,5,102,70,2,29,4,0
76,76561198025828503,3.0,261.55,0.47,0.17,9,5,26,3,0,1,3,0
76,76561198067616624,3.57,255.93,0.54,0,12,9,275,0,1,6,13,0
76,76561199025616053,1.27,126.63,0.23,0.27,16,10,62,31,1,10,15,0
76,76561197966779867,35.3,736.16,0.6,0.04,33,46,515,44,1,132,11,0
76,76561198078586954,3.33,902.83,0.44,0,8,4,49,2,0,10,5,0
76,76561198119146795,9.48,417.2,0.0,0,23,6,57,0,3,7,3,0
76,76561197983505620,92.32,809.89,0.26,0.06,25,11,509,0,0,124,9,0
76,76561198071895012,30.88,2498.27,0.57,0.42,7,2,29,5,0,0,1,0
76,76561198392762300,28.55,977.38,0.56,0.23,10,6,178,17,0,2,2,0
76,76561198401205651,2.48,240.9,0.49,0,47,19,63,41,1,9,13,0
76,76561198067302784,41.75,269.4,0.74,0.1,11,5,193,0,0,4,15,0
76,76561198043215458,4.53,184.13,0.6,0,12,8,127,24,1,0,7,0
76,76561198008843610,2.32,83.11,0.34,0,69,35,0,0,1,1,48,0
76,76561197966535822,10.42,516.86,0.43,0.24,46,23,353,20,4,0,5,0
76,76561198152790654,6.72,77.68,0.21,0,56,19,254,186,10,0,45,0
76,76561198907251419,34.98,494.03,0.04,0,10,7,85,30,0,0,15,0
76,76561199022771643,2.87,559.13,0.19,0,13,11,102,6,0,15,26,0
76,76561198071361581,5.1,780.56,0.36,0.11,13,11,189,11,3,0,1,0
76,76561199027474535,2.27,1570.38,0.67,0.1,5,3,27,40,2,5,5,0
76,76561198412116743,13.67,1005.25,0.63,0.07,7,5,17,11,0,0,1,0
76,76561198085340624,2.48,832.02,0.39,0.2,26,10,41,19,3,3,6,0
76,76561198063184288,5.55,966.5,1.0,0.18,89,67,655,35,27,8,6,0
76,76561198033627982,13.28,1177.5,0.01,0.67,42,7,262,61,9,1,2,0
76,76561198217496416,61.93,1261.21,0.35,0.21,7,4,13,5,0,1,2,0
76,76561198009090935,45.37,806.92,0.05,0,13,7,277,52,12,75,2,0
76,76561199006500763,5.77,1072.08,0.74,0.23,11,12,46,13,0,0,9,0
76,76561197967098724,33.72,3491.53,0.0,0,11,3,143,71,9,0,1,0
76,76561198070201444,7.1,137.02,0.0,0.5,10,5,151,11,0,0,2,0
76,76561198005851405,4.98,132.95,0.12,0,26,15,800,0,4,1,39,0
76,76561198032560659,3.2,42.07,0.0,0,13,9,171,30,4,33,4,0
76,76561198187398649,10.0,123.48,0.5,0,11,10,83,17,6,4,11,0
76,76561198004377488,16.58,534.39,0.81,0,15,18,139,70,0,0,14,0
76,76561198047392039,5.0,299.28,0.57,0.15,21,22,229,43,2,11,2,0
76,76561197996822371,277.75,2886.34,0.67,0,11,4,91,14,0,19,2,-1
76,76561198183195579,10.65,255.94,0.06,0,16,11,298,100,10,46,7,0
76,76561198186032891,2.97,452.4,0.63,0,61,13,74,23,5,99,14,0
76,76561197969191724,2.13,266.54,0.09,0.22,57,47,295,61,3,527,65,0
76,76561197984825552,1.45,104.01,0.07,0,26,13,488,13,1,0,5,0
76,76561198881001196,2.22,30.23,0.0,0,20,12,44,0,2,2,22,0
76,76561198039783388,16.38,291.97,0.0,0,61,19,539,20,1,30,18,0
76,76561198094082681,14.17,1171.35,0.33,0.17,21,8,167,288,39,119,10,0
76,76561198097936057,48.15,291.36,0.19,0.62,49,28,478,13,0,79,62,0
76,76561198037478786,19.95,1239.73,0.03,0.4,20,24,183,21,9,38,9,0
76,76561198287161434,2.93,74.93,0.06,0.14,27,14,114,16,0,4,25,0
76,76561198870507904,2.3,1027.56,0.63,0.29,7,4,94,0,0,0,4,0
76,76561197963632469,46.35,500.48,0.53,0.12,55,69,378,96,8,185,14,0
76,76561198434280737,1.6,490.86,0.44,0,7,4,62,23,1,6,4,0
76,76561198070388861,4.1,259.01,0.44,0.14,32,32,269,138,4,103,22,0
76,76561198130927239,14.33,109.19,0.13,0.27,14,11,116,75,8,43,13,0
76,76561198088804755,5.0,456.04,1.0,0.18,21,22,152,107,5,2,7,0
76,76561198060595700,14.1,765.68,0.7,0.07,29,33,145,15,1,79,6,0
76,76561198055615524,2.32,286.51,0.44,0.05,25,25,855,90,11,19,5,0
76,76561197997990496,1.8,84.94,0.01,0,24,15,387,63,7,27,6,0
76,76561197975281407,4.35,444.14,0.74,0.13,22,18,499,59,7,203,6,0
76,76561198025036706,79.02,1248.66,1.0,0,18,14,822,88,2,0,3,0
76,76561198025203040,26.75,243.54,0.29,0,27,23,261,110,42,53,26,0
76,76561198176394198,24.07,257.57,0.71,0.03,27,17,306,24,3,0,20,0
76,76561198398742540,60.37,222.59,0.53,0,12,11,247,36,1,3,6,0
76,76561198060140322,65.55,1230.14,0.07,0,23,9,701,38,0,87,5,0
76,76561198148918367,1.95,790.81,0.57,0.04,10,6,146,20,0,0,5,0
76,76561198069652538,32.62,1730.91,1.0,0,19,7,189,20,2,1,13,0
76,76561198102714111,22.15,105.38,0.14,0.3,11,9,67,79,3,0,1,0
76,76561198050880270,2.93,25.38,0.01,0.5,10,5,40,36,5,0,1,0
76,76561198041225673,24.3,516.36,0.96,0.16,22,15,262,100,4,9,3,0
76,76561198011050872,2.38,121.78,0.26,0,10,5,52,0,9,47,8,0
76,76561198010707875,1.28,71.57,0.09,0,43,28,532,82,9,14,88,0
76,76561197998712146,4.53,1151.5,0.57,0.23,29,15,422,119,5,12,47,0
76,76561198289538997,12.83,473.06,0.26,0.12,11,10,86,69,5,0,8,0
76,76561198081880169,8.73,546.05,0.0,0,9,4,97,3,0,0,1,0
76,76561198051697898,9.23,223.37,0.29,0.12,128,149,536,0,13,334,17,-1
76,76561198072086334,3.7,279.99,0.51,0.08,10,4,193,30,0,1,4,0
76,76561198127859359,60.25,1105.58,0.39,0.2,15,8,128,9,0,43,16,0
76,76561198061138465,5.1,7.28,0.0,0,32,45,201,125,4,85,37,0
76,76561197966848009,49.37,740.19,0.78,0.06,15,11,144,8,1,142,2,0
76,76561198278389275,12.4,186.55,0.43,0.29,14,13,42,58,3,0,13,0
76,76561198018030504,16.13,188.47,0.43,0,14,8,202,137,6,0,4,0
76,76561198194814558,14.37,342.54,0.02,0,11,11,46,43,10,136,3,0
76,76561198030913850,41.73,3893.33,0.05,0.17,13,11,302,104,2,2,3,0
76,76561199054275412,11.72,55.13,0.05,0,18,15,47,0,1,1,18,0
76,76561198018954143,37.42,273.75,0.3,0.06,12,7,188,0,1,9,5,0
76,76561198140717887,4.83,193.65,0.17,0.33,29,29,204,14,11,633,41,0
76,76561197983285616,3.47,471.04,0.51,0.21,14,7,175,45,0,25,6,0
76,76561197975971140,1.37,616.02,0.67,0.03,17,16,316,91,1,0,5,0
76,76561197971992249,2.27,179.79,0.6,0.3,39,35,606,384,55,0,41,-1
76,76561198242477376,1.07,365.66,0.11,0.25,12,9,206,0,2,0,31,0
76,76561198055108852,25.83,499.77,0.0,0,19,15,185,83,3,0,2,0
76,76561198132727234,28.18,199.88,0.47,0.22,34,23,94,165,15,19,19,0
76,76561198032527816,4.27,927.05,0.0,0,17,11,389,67,15,0,12,0
76,76561198107373137,1.57,174.44,0.37,0,35,30,209,37,2,688,39,0
76,76561197972275625,5.57,343.01,0.53,0.64,17,11,481,57,3,16,20,0
76,76561198453798458,5.68,398.73,0.19,0,13,13,67,0,3,34,7,0
76,76561198163676876,1.63,903.86,0.33,0,13,10,52,61,0,0,9,0
76,76561197993253569,15.65,3109.05,0.54,0.16,16,8,672,4,1,0,1,0
76,76561197993241931,57.55,1007.65,0.08,0,33,45,727,95,12,170,18,0
76,76561198258261100,4.13,2305.05,0.28,0,12,7,133,32,10,6,4,0
76,76561198063451120,67.62,112.55,0.21,0,68,21,149,56,1,21,8,0
76,76561198112033428,1.12,135.73,0.06,0,85,13,175,40,1,44,12,0
76,76561198371866599,10.4,1231.32,0.49,0.26,16,15,173,10,0,3,2,0
76,76561198144191073,30.22,166.35,0.13,0,22,21,89,24,8,31,43,0
76,76561198042539873,13.33,724.42,0.68,0.21,10,6,104,7,1,0,1,0
76,76561198253793565,1.22,75.62,0.04,0,23,19,82,51,22,5,15,0
76,76561198339811786,15.52,136.2,0.28,0,22,16,66,37,11,126,20,0
76,76561197976082596,7.4,341.22,0.27,0.06,46,62,387,44,8,0,11,0
76,76561198047983987,15.7,149.64,0.22,0,12,9,126,3,0,3,11,0
76,76561198138654753,32.13,1376.22,0.21,0,13,8,434,24,2,0,3,0
76,76561198227828064,2.5,124.33,0.42,0,15,17,67,21,0,0,11,0
76,76561198138628790,1.02,190.92,0.24,0,24,28,188,34,0,11,3,0
76,76561198174754903,1.2,41.4,0.17,0,17,15,38,19,12,9,22,0
76,76561198353739231,1.2,227.52,0.75,0.13,50,20,128,35,3,13,54,0
76,76561197960980014,37.72,603.39,0.38,0,15,7,273,0,6,0,1,0
76,76561198045061711,9.7,363.04,0.85,0.12,70,76,267,189,95,0,17,0
76,76561198273651219,2.37,729.37,0.05,0.14,11,7,54,36,4,252,27,0
76,76561197991881127,1.83,284.79,0.47,0,13,7,223,278,12,139,9,0
76,76561198039271887,69.05,2489.8,0.68,0.14,12,10,138,8,2,0,1,0
76,76561198171602065,1.82,1394.61,0.33,0.11,12,11,39,30,0,55,22,0
76,76561198156847548,10.53,93.4,0.12,0,10,6,32,15,0,1,2,0
76,76561198072073883,3.03,1818.13,0.92,0.08,14,9,140,45,3,24,2,0
76,76561198056192205,1.53,900.71,0.5,0.17,10,5,100,1,0,0,6,0
76,76561198347397044,4.05,504.73,0.76,0,7,3,126,58,0,0,2,0
76,76561198399016805,1.9,119.34,0.07,0,27,22,41,11,0,46,19,0
76,76561197960558208,6.27,2148.05,0.52,0,24,10,250,0,2,0,1,0
76,76561198214874645,11.0,158.42,0.04,0,11,4,124,94,4,27,6,0
76,76561198022239314,58.97,1215.55,1.0,0.45,10,3,139,0,3,5,8,0
76,76561198171170125,18.17,575.06,0.6,0.07,29,12,231,27,5,7,13,0
76,76561198002354991,2.18,980.34,0.52,0.04,16,10,195,58,14,3,10,0
76,76561199003266283,21.12,962.13,0.6,0.3,9,10,64,32,0,1,30,0
76,76561198069973304,16.52,378.75,0.68,0.03,14,9,189,0,0,11,7,0
76,76561198800216225,3.2,374.36,0.1,0.22,9,8,94,30,2,3,3,0
76,76561198860113784,31.08,271.6,0.67,0.03,11,6,20,24,0,15,15,0
76,76561199045081893,20.45,181.24,0.18,0,59,21,110,5,0,23,21,0
76,76561198156139158,6.62,82.36,0.05,0.29,10,8,43,21,1,7,3,0
76,76561198086599478,1.78,272.1,0.64,0.07,18,11,210,65,9,0,3,0
76,76561198054744262,17.5,1139.22,0.0,0,9,4,124,21,0,0,1,0
76,76561197972285117,9.15,291.76,0.08,0,28,24,630,28,7,6,33,0
76,76561198147845754,9.25,361.34,0.65,0.18,10,5,114,339,3,16,2,0
76,76561198144900160,11.87,141.28,0.07,0.12,77,39,225,63,22,23,41,0
76,76561197994646232,21.58,786.07,0.29,0.41,11,4,163,2,2,0,1,0
76,76561198004214165,41.22,4073.67,0.03,0,10,3,166,8,1,0,1,0
76,76561197969984410,11.87,1237.63,0.0,0,11,4,74,16,4,0,7,0
76,76561198049061453,3.0,382.83,0.36,0.05,11,5,85,11,0,0,12,0
76,76561198274963552,1.07,69.2,0.07,0,50,9,109,61,7,15,6,0
76,76561198214192971,5.97,89.59,0.15,0.55,12,9,49,166,16,83,7,0
76,76561198025313260,13.65,1008.64,0.5,0.12,22,22,150,6,0,0,3,0
76,76561198043377861,9.32,215.29,0.59,0.12,78,39,139,84,5,247,33,0
76,76561198323862816,4.25,110.86,0.32,0,11,9,25,13,0,0,12,0
76,76561198175797529,19.48,171.73,0.65,0.64,25,28,41,5,1,2,13,0
76,76561198266818597,2.52,265.65,0.0,0,14,12,63,10,0,0,1,0
76,76561198051070632,25.65,253.92,0.05,0,84,42,239,171,18,6,17,0
76,76561198005015398,22.6,784.21,0.32,0.39,14,14,63,5,0,25,6,0
76,76561198120781480,10.68,177.69,0.27,0.25,9,7,87,18,0,0,10,0
76,76561198041924603,3.12,659.06,0.51,0,13,7,299,21,2,0,13,0
76,76561198849822711,5.13,705.91,0.75,0.45,8,5,76,8,0,78,3,0
76,76561198073947149,35.03,787.12,0.5,0.25,70,24,419,147,2,175,3,0
76,76561198063359352,10.15,343.27,0.63,0.11,11,5,44,7,0,0,2,0
76,76561198068966725,43.67,1383.99,0.44,0,10,5,59,0,1,0,2,0
76,76561198122265835,2.17,249.62,0.07,0,40,9,68,53,16,18,15,0
76,76561198195228122,37.72,558.07,0.31,0,10,6,10,12,4,56,3,0
76,76561198319799116,8.52,154.04,0.2,0.29,10,6,53,25,0,0,9,0
76,76561198021845975,1.82,83.7,0.64,0,19,12,286,39,2,72,10,0
76,76561197965603449,40.58,487.93,0.38,0.21,11,3,155,0,1,0,4,0
76,76561198345826651,1.5,52.59,0.01,0,13,15,69,20,1,5,6,0
76,76561198840111671,35.77,302.43,0.16,0,5,5,13,7,0,0,2,0
76,76561198257258491,3.42,951.52,0.66,0.07,6,3,32,6,0,0,1,0
76,76561198195734505,18.67,234.1,0.61,0.67,22,21,109,25,0,30,11,0
76,76561198838647312,17.52,1258.62,0.16,0.08,42,57,101,8,0,0,39,0
76,76561198062051898,8.3,904.03,0.64,0.25,35,32,301,72,5,4,6,0
76,76561198206105032,27.15,308.64,0.74,0,11,6,101,0,0,0,3,0
76,76561198047767915,2.07,634.76,0.47,0.17,36,30,169,85,10,44,6,0
76,76561198045184223,32.72,751.22,0.48,0,21,19,345,113,4,91,2,0
76,76561197969366140,7.12,181.07,0.34,0.16,13,8,135,8,1,1,3,0
76,76561198025138740,20.2,463.57,0.39,0.06,50,48,154,111,5,67,38,0
76,76561198005692316,4.22,209.68,0.37,0.05,13,8,269,25,3,0,6,0
76,76561198079401055,3.8,247.67,0.13,0.09,11,9,171,0,1,0,9,0
76,76561198268980269,9.12,94.37,0.09,0.67,71,43,155,51,5,60,15,0
76,76561198867345042,1.73,267.56,0.35,0.05,17,11,506,0,2,20,39,0
76,76561198051396485,50.38,753.95,0.19,0.23,12,8,117,58,4,10,9,0
76,76561198153847514,1.83,864.16,0.85,0.09,11,5,39,4,0,0,3,0
76,76561198052420494,7.52,644.23,0.57,0.08,11,6,202,16,1,28,11,0
76,76561198260101617,7.68,679.38,0.89,0.4,7,6,53,19,2,0,1,0
76,76561198044955464,88.87,8338.53,0.64,0.07,20,9,970,22,1,0,2,-1
76,76561198094669110,5.05,800.62,0.01,0.2,11,7,79,26,1,30,4,0
76,76561197973059729,54.22,2301.48,0.48,0.18,11,4,76,10,1,0,4,0
76,76561198335894464,2.92,213.83,0.28,0.06,27,11,83,20,4,1,14,0
76,76561198129972805,18.02,487.57,0.77,0.03,41,38,351,29,6,102,13,0
76,76561198150376596,4.42,407.31,0.57,0.35,10,6,109,25,1,3,2,0
76,76561198066828318,7.62,383.81,0.68,0,14,9,129,37,10,27,16,0
76,76561198119069594,17.6,224.8,0.53,0,10,5,107,0,29,41,18,0
76,76561197979903800,28.25,315.05,0.08,0.5,51,31,901,301,19,33,98,-1
76,76561198090904024,47.07,509.83,0.06,0.29,10,7,55,29,1,2,20,0
76,76561198065589187,1.73,2228.49,0.25,0,12,7,121,62,2,25,9,0
76,76561198026956538,14.58,2855.5,0.96,0.27,12,6,319,64,2,292,12,-1
76,76561198152452099,4.73,447.32,0.61,0.52,33,52,324,20,3,45,6,0
76,76561198072649589,5.8,94.78,0.21,0.07,12,7,84,52,4,47,2,0
76,76561198066699806,15.93,1612.08,0.12,0.3,11,4,318,10,0,0,4,0
76,76561198009535173,21.75,128.23,0.16,0,25,22,375,0,11,106,57,0
76,76561198410828787,18.27,417.03,0.74,0.03,77,46,176,169,15,48,21,0
76,76561198246937248,30.87,621.59,0.61,0.63,20,23,51,46,2,1,4,0
76,76561198166206508,3.95,3285.02,0.08,0,7,5,20,13,2,11,2,0
76,76561197992636820,11.92,518.02,0.72,0,18,15,179,0,1,40,14,0
76,76561198049911394,17.42,241.41,0.16,0.25,12,7,175,25,0,1,5,0
76,76561198317874907,9.5,492.54,0.56,0.27,10,7,108,52,0,0,7,0
76,76561198819705114,1.02,732.77,0.25,0.19,7,6,57,11,0,0,7,0
76,76561198010204757,17.4,411.94,0.16,0.08,59,37,459,303,25,583,28,-1
76,76561198826285900,3.98,797.59,0.65,0.04,5,4,32,7,0,0,13,0
76,76561198238450350,3.38,257.31,0.55,0.32,16,6,45,188,51,18,4,0
76,76561198005017399,8.63,192.19,0.51,0.08,51,33,386,0,5,47,24,0
76,76561198346792706,1.27,146.12,0.46,0,9,5,92,0,3,0,14,0
76,76561198059363694,21.55,87.09,0.13,0,17,13,494,76,43,22,13,0
76,76561198239507090,1.12,175.49,0.44,0.05,37,9,243,20,2,0,5,0
76,76561198051444845,1.57,148.92,0.07,0,24,15,89,24,1,37,8,0
76,76561198092580362,27.97,510.0,0.74,0.1,6,2,19,6,0,0,1,0
76,76561198273564504,27.22,1106.83,0.92,0.33,20,8,113,27,0,1,1,0
76,76561198836813977,6.45,587.45,0.36,0.37,11,7,10,33,4,1,1,0
76,76561198191888995,2.03,43.15,0.09,0,10,6,73,63,2,0,2,0
76,76561198008443147,4.38,536.48,0.43,0.23,88,110,688,148,17,100,8,0
76,76561198002672543,17.1,415.96,0.5,0,10,3,84,21,0,0,1,0
76,76561198058596026,29.57,3764.9,0.05,0.2,9,5,57,3,0,3,4,0
76,76561198043795339,3.37,95.61,0.44,0.64,12,11,84,0,1,0,5,0
76,76561198137633234,17.85,825.08,0.6,0,11,9,104,9,0,6,1,0
76,76561197971879614,8.37,611.97,0.54,0.12,40,60,174,18,3,0,3,0
76,76561198125353553,13.93,213.46,0.53,0.08,7,3,63,18,0,0,1,0
76,76561198026156665,9.47,491.06,0.6,0.07,26,31,694,25,0,106,7,0
76,76561198982903161,183.78,901.65,0.0,0,3,2,43,8,0,0,2,0
76,76561198056617071,5.72,904.52,0.48,0.13,22,12,123,84,1,0,3,0
76,76561198249232750,43.32,3545.83,0.71,0.13,8,6,20,8,0,29,4,0
76,76561198066385251,3.8,108.91,0.53,0,10,5,108,32,7,27,15,0
76,76561198018159743,7.77,294.46,0.68,0.07,17,12,417,62,10,3,5,0
76,76561198278900953,3.2,92.65,0.05,0,12,11,107,13,0,1,41,0
76,76561198374861656,14.62,494.99,0.05,0,22,22,108,44,10,28,14,0
76,76561198038551950,2.1,671.25,0.35,0,15,16,163,51,1,14,7,0
76,76561198061960824,22.07,328.28,0.28,0.06,7,4,16,0,0,9,2,0
76,76561198062968065,15.47,292.89,0.15,0.18,47,15,377,36,2,112,9,0
76,76561198134328660,2.1,75.5,0.04,0,39,13,123,90,9,23,20,0
76,76561198013953503,1.72,561.24,0.78,0.06,11,5,111,34,0,17,8,0
76,76561198016697550,73.9,612.49,0.0,0,12,8,169,35,1,1,8,0
76,76561197998344666,6.28,1126.35,1.0,0.03,13,7,443,26,4,15,2,0
76,76561198144332486,8.07,298.49,0.61,0,74,36,582,23,0,51,41,0
76,76561198066052129,2.2,625.18,0.89,0,11,6,109,36,1,3,14,0
76,76561198189604414,1.33,85.92,0.18,0.31,20,14,109,0,5,0,9,0
76,76561198076502564,3.5,313.15,0.82,0.18,24,23,259,59,9,8,36,0
76,76561198026776261,26.82,1143.73,0.57,0.12,10,6,113,26,0,59,15,0
76,76561198077198191,8.4,132.83,0.13,0.1,47,66,190,141,2,143,39,0
76,76561198041107256,37.67,553.4,0.7,0.1,11,6,99,78,4,4,3,0
76,76561198306266802,30.75,2401.62,1.0,0.08,45,53,546,24,3,20,6,0
76,76561198095739987,3.5,442.86,0.89,0.2,30,25,564,65,1,99,12,0
76,76561198031376122,42.27,2985.58,0.04,0,12,8,156,1,0,0,17,0
76,76561198857773099,5.45,113.47,0.16,0,17,12,53,55,1,1,8,0
76,76561198093024990,16.1,65.88,0.28,0,8,3,67,7,0,0,2,0
76,76561198267478641,3.92,132.82,0.16,0.25,42,16,310,77,7,64,5,0
76,76561198174559239,2.28,636.61,0.64,0.11,17,13,252,34,3,0,17,0
76,76561198118982885,5.1,884.79,0.92,0,13,5,116,11,11,6,11,0
76,76561198076783390,8.62,413.15,0.92,0.06,58,20,271,131,1,18,6,0
76,76561198015743720,24.22,253.18,0.31,0.06,12,5,428,23,5,27,6,0
76,76561198172841131,9.4,676.74,0.43,0.09,8,6,81,0,3,0,7,0
76,76561198037720669,3.55,232.97,0.06,0,9,5,41,12,1,0,3,0
76,76561198042717381,1.62,1229.14,0.78,0,27,22,448,75,1,8,19,0
76,76561198079127229,7.02,534.51,0.31,0,11,8,165,24,0,10,13,0
76,76561198051294087,2.53,44.25,0.14,0,10,3,146,21,0,0,2,0
76,76561198051275054,4.45,121.16,0.29,0.18,13,7,93,41,2,144,21,0
76,76561198043108399,27.67,61.31,0.01,0,66,21,157,0,0,0,36,0
76,76561198168743877,1.4,135.8,0.03,0,10,7,151,0,5,5,25,0
76,76561198082747968,102.7,552.5,0.2,0.07,35,48,169,36,2,137,13,0
76,76561197999415098,71.45,1712.18,0.51,0,28,8,210,17,0,0,2,0
76,76561197988086084,12.97,240.68,0.53,0.08,20,16,668,47,0,148,22,0
76,76561198013273820,1.37,51.19,0.26,0.44,23,8,243,22,0,11,3,0
